LA.LA,LO,FL
4864842.961,-7377.07827,0
4864837.944,-7360.5393,0
4864837.215,-7366.751437,0
4864837.355,-7351.2667,0
4864843.493,-7351.981125,0
4864840.923,-7357.6982,0
4864843.493,-7351.981125,0
4864837.255,-7359.2979,0
4864834.147,-7353.6953,0
4864837.944,-7360.5393,0
4864831.5,-7356.451671,0
4864833.421,-7359.91336,0
4864833.514,-7352.5552,0
4864833.514,-7352.5552,0
4864829.449,-7352.664769,0
4864829.551,-7345.4118,0
4864822.767,-7333.1832,0
4864825.857,-7338.7533,0
4864832.494,-7332.154229,0
4864829.05,-7336.299,0
4864820.67,-7329.4037,0
4864826.773,-7321.846261,0
4864821.444,-7322.5876,0
4864818.278,-7316.8814,0
4864813.698,-7316.8358,0
4864813.698,-7316.8358,0
4864820.875,-7304.4836,0
4864814.599,-7307.7743,0
4864817.599,-7300.81899,0
4864800.712,-7314.6117,0
4864812.452,-7303.674135,0
4864805.727,-7311.8295,0
4864807.646,-7310.7649,0
4864795.302,-7318.6948,0
4864852.084,-7458.2642,2
4864853.93,-7457.2421,2
4864794.328,-7320.0789,0
4864861.671,-7435.0654,2
4864862.992,-7424.812344,2
4864862.992,-7424.812344,2
4864873.167,-7425.6438,2
4864877.709,-7423.0482,2
4864881.277,-7414.87347,2
4864903.081,-7427.074479,2
4864893.016,-7417.4686,2
4864895.555,-7422.2157,2
4864892.902,-7408.695251,2
4864883.165,-7432.4422,2
4864828.605,-7453.0595,2
4864873.552,-7443.877677,2
4864864.079,-7439.5438,2
4864878.177,-7435.0554,2
4864810.03,-7460.7679,2
4864815.286,-7457.7555,2
4864815.057,-7469.8892,2
4864820.413,-7466.9637,2
4864831.291,-7457.9272,2
4864861.733,-7435.1799,3
4864834.11,-7469.328742,2
4864873.133,-7425.6611,3
4864863.325,-7424.753289,3
4864895.612,-7422.3163,3
4864878.155,-7435.0675,3
4864883.153,-7432.4481,3
4864877.686,-7423.0609,3
4864893.06,-7417.5584,3
4864815.057,-7469.8892,3
4864831.377,-7458.0822,3
4864810.03,-7460.7679,3
4864852.195,-7458.4128,3
4864828.684,-7453.2003,3
4864835.035,-7390.7347,0
4864836.056,-7390.6206,0
4864836.925,-7394.577825,0
4864839.016,-7385.4261,0
4864840.491,-7390.548551,0
4864843.906,-7388.631314,0
4864845.768,-7381.68,0
4864852.707,-7377.8307,0
4864847.161,-7380.907,0
4864840.373,-7384.673,0
4864848.668,-7371.6595,0
4864845.585,-7374.3125,0
4864859.986,-7377.218936,0
4864851.761,-7377.1335,0
4864839.088,-7370.127825,0
4864841.756,-7367.4099,0
4864851.113,-7365.719615,0
4864844.884,-7364.8389,0
4864837.215,-7366.751437,0
4864851.113,-7365.719615,0
4864842.961,-7377.07827,0
4864841.116,-7366.2566,0
4864837.944,-7360.5393,0
4864840.923,-7357.6982,0
4864837.355,-7351.2667,0
4864843.493,-7351.981125,0
4864843.493,-7351.981125,0
4864831.5,-7356.451671,0
4864834.147,-7353.6953,0
4864837.255,-7359.2979,0
4864837.944,-7360.5393,0
4864829.551,-7345.4118,0
4864829.449,-7352.664769,0
4864833.421,-7359.91336,0
4864833.514,-7352.5552,0
4864833.514,-7352.5552,0
4864829.05,-7336.299,0
4864822.767,-7333.1832,0
4864832.494,-7332.154229,0
4864825.857,-7338.7533,0
4864818.278,-7316.8814,0
4864820.67,-7329.4037,0
4864821.444,-7322.5876,0
4864813.698,-7316.8358,0
4864826.773,-7321.846261,0
4864814.599,-7307.7743,0
4864813.698,-7316.8358,0
4864817.599,-7300.81899,0
4864820.875,-7304.4836,0
4864800.712,-7314.6117,0
4864795.302,-7318.6948,0
4864805.727,-7311.8295,0
4864807.646,-7310.7649,0
4864812.452,-7303.674135,0
4864861.671,-7435.0654,2
4864852.084,-7458.2642,2
4864794.328,-7320.0789,0
4864853.93,-7457.2421,2
4864873.167,-7425.6438,2
4864881.277,-7414.87347,2
4864862.992,-7424.812344,2
4864862.992,-7424.812344,2
4864877.709,-7423.0482,2
4864903.081,-7427.074479,2
4864893.016,-7417.4686,2
4864892.902,-7408.695251,2
4864895.555,-7422.2157,2
4864828.605,-7453.0595,2
4864883.165,-7432.4422,2
4864878.177,-7435.0554,2
4864864.079,-7439.5438,2
4864873.552,-7443.877677,2
4864815.057,-7469.8892,2
4864815.286,-7457.7555,2
4864810.03,-7460.7679,2
4864820.413,-7466.9637,2
4864831.291,-7457.9272,2
4864834.11,-7469.328742,2
4864863.325,-7424.753289,3
4864861.733,-7435.1799,3
4864873.133,-7425.6611,3
4864893.06,-7417.5584,3
4864878.155,-7435.0675,3
4864883.153,-7432.4481,3
4864877.686,-7423.0609,3
4864895.612,-7422.3163,3
4864852.195,-7458.4128,3
4864810.03,-7460.7679,3
4864815.057,-7469.8892,3
4864831.377,-7458.0822,3
4864828.684,-7453.2003,3
4864835.035,-7390.7347,0
4864835.035,-7390.7347,0
4864836.056,-7390.6206,0
4864840.491,-7390.548551,0
4864836.925,-7394.577825,0
4864839.016,-7385.4261,0
4864840.373,-7384.673,0
4864852.707,-7377.8307,0
4864847.161,-7380.907,0
4864843.906,-7388.631314,0
4864845.768,-7381.68,0
4864851.761,-7377.1335,0
4864859.986,-7377.218936,0
4864848.668,-7371.6595,0
4864845.585,-7374.3125,0
4864851.113,-7365.719615,0
4864841.756,-7367.4099,0
4864851.113,-7365.719615,0
4864844.884,-7364.8389,0
4864839.088,-7370.127825,0
4864841.116,-7366.2566,0
4864842.961,-7377.07827,0
4864837.944,-7360.5393,0
4864837.215,-7366.751437,0
4864843.493,-7351.981125,0
4864843.493,-7351.981125,0
4864837.944,-7360.5393,0
4864837.355,-7351.2667,0
4864840.923,-7357.6982,0
4864833.514,-7352.5552,0
4864837.255,-7359.2979,0
4864831.5,-7356.451671,0
4864834.147,-7353.6953,0
4864833.514,-7352.5552,0
4864825.857,-7338.7533,0
4864833.421,-7359.91336,0
4864829.449,-7352.664769,0
4864829.551,-7345.4118,0
4864829.05,-7336.299,0
4864832.494,-7332.154229,0
4864822.767,-7333.1832,0
4864820.67,-7329.4037,0
4864826.773,-7321.846261,0
4864818.278,-7316.8814,0
4864821.444,-7322.5876,0
4864813.698,-7316.8358,0
4864813.698,-7316.8358,0
4864820.875,-7304.4836,0
4864817.599,-7300.81899,0
4864814.599,-7307.7743,0
4864812.452,-7303.674135,0
4864794.328,-7320.0789,0
4864807.646,-7310.7649,0
4864805.727,-7311.8295,0
4864800.712,-7314.6117,0
4864795.302,-7318.6948,0
4864853.93,-7457.2421,2
4864861.671,-7435.0654,2
4864862.992,-7424.812344,2
4864852.084,-7458.2642,2
4864877.709,-7423.0482,2
4864881.277,-7414.87347,2
4864873.167,-7425.6438,2
4864893.016,-7417.4686,2
4864862.992,-7424.812344,2
4864892.902,-7408.695251,2
4864903.081,-7427.074479,2
4864883.165,-7432.4422,2
4864895.555,-7422.2157,2
4864864.079,-7439.5438,2
4864878.177,-7435.0554,2
4864873.552,-7443.877677,2
4864828.605,-7453.0595,2
4864815.286,-7457.7555,2
4864810.03,-7460.7679,2
4864820.413,-7466.9637,2
4864820.413,-7466.9637,2
4864815.057,-7469.8892,2
4864834.11,-7469.328742,2
4864831.291,-7457.9272,2
4864863.325,-7424.753289,3
4864873.133,-7425.6611,3
4864861.733,-7435.1799,3
4864895.612,-7422.3163,3
4864883.153,-7432.4481,3
4864893.06,-7417.5584,3
4864877.686,-7423.0609,3
4864878.155,-7435.0675,3
4864831.377,-7458.0822,3
4864852.195,-7458.4128,3
4864810.03,-7460.7679,3
4864815.057,-7469.8892,3
4864835.035,-7390.7347,0
4864828.684,-7453.2003,3
4864836.056,-7390.6206,0
4864839.016,-7385.4261,0
4864836.925,-7394.577825,0
4864840.491,-7390.548551,0
4864840.373,-7384.673,0
4864845.768,-7381.68,0
4864847.161,-7380.907,0
4864852.707,-7377.8307,0
4864843.906,-7388.631314,0
4864851.761,-7377.1335,0
4864859.986,-7377.218936,0
4864844.884,-7364.8389,0
4864848.668,-7371.6595,0
4864845.585,-7374.3125,0
4864841.756,-7367.4099,0
4864851.113,-7365.719615,0
4864851.113,-7365.719615,0
4864842.961,-7377.07827,0
4864839.088,-7370.127825,0
4864837.215,-7366.751437,0
4864840.923,-7357.6982,0
4864841.116,-7366.2566,0
4864837.944,-7360.5393,0
4864837.255,-7359.2979,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864837.355,-7351.2667,0
4864843.493,-7351.981125,0
4864834.147,-7353.6953,0
4864831.5,-7356.451671,0
4864833.514,-7352.5552,0
4864833.514,-7352.5552,0
4864825.857,-7338.7533,0
4864829.551,-7345.4118,0
4864829.449,-7352.664769,0
4864833.421,-7359.91336,0
4864829.05,-7336.299,0
4864832.494,-7332.154229,0
4864822.767,-7333.1832,0
4864813.698,-7316.8358,0
4864820.67,-7329.4037,0
4864821.444,-7322.5876,0
4864813.698,-7316.8358,0
4864818.278,-7316.8814,0
4864820.875,-7304.4836,0
4864826.773,-7321.846261,0
4864807.646,-7310.7649,0
4864812.452,-7303.674135,0
4864817.599,-7300.81899,0
4864814.599,-7307.7743,0
4864800.712,-7314.6117,0
4864853.93,-7457.2421,2
4864794.328,-7320.0789,0
4864805.727,-7311.8295,0
4864795.302,-7318.6948,0
4864862.992,-7424.812344,2
4864852.084,-7458.2642,2
4864862.992,-7424.812344,2
4864861.671,-7435.0654,2
4864873.167,-7425.6438,2
4864877.709,-7423.0482,2
4864892.902,-7408.695251,2
4864893.016,-7417.4686,2
4864881.277,-7414.87347,2
4864895.555,-7422.2157,2
4864878.177,-7435.0554,2
4864883.165,-7432.4422,2
4864903.081,-7427.074479,2
4864815.286,-7457.7555,2
4864828.605,-7453.0595,2
4864873.552,-7443.877677,2
4864864.079,-7439.5438,2
4864815.057,-7469.8892,2
4864831.291,-7457.9272,2
4864820.413,-7466.9637,2
4864810.03,-7460.7679,2
4864820.413,-7466.9637,2
4864863.325,-7424.753289,3
4864834.11,-7469.328742,2
4864861.733,-7435.1799,3
4864895.612,-7422.3163,3
4864883.153,-7432.4481,3
4864893.06,-7417.5584,3
4864877.686,-7423.0609,3
4864873.133,-7425.6611,3
4864815.057,-7469.8892,3
4864852.195,-7458.4128,3
4864878.155,-7435.0675,3
4864831.377,-7458.0822,3
4864828.684,-7453.2003,3
4864810.03,-7460.7679,3
4864836.056,-7390.6206,0
4864835.035,-7390.7347,0
4864836.925,-7394.577825,0
4864840.491,-7390.548551,0
4864839.016,-7385.4261,0
4864843.906,-7388.631314,0
4864845.768,-7381.68,0
4864852.707,-7377.8307,0
4864847.161,-7380.907,0
4864840.373,-7384.673,0
4864859.986,-7377.218936,0
4864851.761,-7377.1335,0
4864845.585,-7374.3125,0
4864848.668,-7371.6595,0
4864851.113,-7365.719615,0
4864841.756,-7367.4099,0
4864839.088,-7370.127825,0
4864844.884,-7364.8389,0
4864851.113,-7365.719615,0
4864837.944,-7360.5393,0
4864837.215,-7366.751437,0
4864841.116,-7366.2566,0
4864842.961,-7377.07827,0
4864837.355,-7351.2667,0
4864840.923,-7357.6982,0
4864843.493,-7351.981125,0
4864843.493,-7351.981125,0
4864837.944,-7360.5393,0
4864837.255,-7359.2979,0
4864831.5,-7356.451671,0
4864833.514,-7352.5552,0
4864834.147,-7353.6953,0
4864833.514,-7352.5552,0
4864829.551,-7345.4118,0
4864829.449,-7352.664769,0
4864833.421,-7359.91336,0
4864822.767,-7333.1832,0
4864832.494,-7332.154229,0
4864820.67,-7329.4037,0
4864829.05,-7336.299,0
4864825.857,-7338.7533,0
4864813.698,-7316.8358,0
4864826.773,-7321.846261,0
4864821.444,-7322.5876,0
4864818.278,-7316.8814,0
4864814.599,-7307.7743,0
4864812.452,-7303.674135,0
4864817.599,-7300.81899,0
4864813.698,-7316.8358,0
4864820.875,-7304.4836,0
4864800.712,-7314.6117,0
4864805.727,-7311.8295,0
4864807.646,-7310.7649,0
4864795.302,-7318.6948,0
4864852.084,-7458.2642,2
4864862.992,-7424.812344,2
4864861.671,-7435.0654,2
4864853.93,-7457.2421,2
4864794.328,-7320.0789,0
4864862.992,-7424.812344,2
4864877.709,-7423.0482,2
4864873.167,-7425.6438,2
4864881.277,-7414.87347,2
4864883.165,-7432.4422,2
4864893.016,-7417.4686,2
4864903.081,-7427.074479,2
4864895.555,-7422.2157,2
4864892.902,-7408.695251,2
4864864.079,-7439.5438,2
4864828.605,-7453.0595,2
4864878.177,-7435.0554,2
4864873.552,-7443.877677,2
4864820.413,-7466.9637,2
4864820.413,-7466.9637,2
4864815.057,-7469.8892,2
4864810.03,-7460.7679,2
4864815.286,-7457.7555,2
4864834.11,-7469.328742,2
4864831.291,-7457.9272,2
4864863.325,-7424.753289,3
4864861.733,-7435.1799,3
4864893.06,-7417.5584,3
4864873.133,-7425.6611,3
4864895.612,-7422.3163,3
4864877.686,-7423.0609,3
4864883.153,-7432.4481,3
4864831.377,-7458.0822,3
4864815.057,-7469.8892,3
4864878.155,-7435.0675,3
4864852.195,-7458.4128,3
4864835.035,-7390.7347,0
4864828.684,-7453.2003,3
4864836.056,-7390.6206,0
4864810.03,-7460.7679,3
4864840.491,-7390.548551,0
4864836.925,-7394.577825,0
4864839.016,-7385.4261,0
4864847.161,-7380.907,0
4864845.768,-7381.68,0
4864843.906,-7388.631314,0
4864852.707,-7377.8307,0
4864840.373,-7384.673,0
4864859.986,-7377.218936,0
4864851.761,-7377.1335,0
4864845.585,-7374.3125,0
4864848.668,-7371.6595,0
4864851.113,-7365.719615,0
4864851.113,-7365.719615,0
4864844.884,-7364.8389,0
4864841.756,-7367.4099,0
4864839.088,-7370.127825,0
4864842.961,-7377.07827,0
4864837.215,-7366.751437,0
4864841.116,-7366.2566,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864840.923,-7357.6982,0
4864837.355,-7351.2667,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864831.5,-7356.451671,0
4864837.255,-7359.2979,0
4864833.514,-7352.5552,0
4864834.147,-7353.6953,0
4864829.551,-7345.4118,0
4864829.449,-7352.664769,0
4864825.857,-7338.7533,0
4864833.514,-7352.5552,0
4864833.421,-7359.91336,0
4864820.67,-7329.4037,0
4864832.494,-7332.154229,0
4864829.05,-7336.299,0
4864822.767,-7333.1832,0
4864826.773,-7321.846261,0
4864821.444,-7322.5876,0
4864813.698,-7316.8358,0
4864818.278,-7316.8814,0
4864813.698,-7316.8358,0
4864820.875,-7304.4836,0
4864814.599,-7307.7743,0
4864817.599,-7300.81899,0
4864812.452,-7303.674135,0
4864805.727,-7311.8295,0
4864807.646,-7310.7649,0
4864795.302,-7318.6948,0
4864800.712,-7314.6117,0
4864794.328,-7320.0789,0
4864862.992,-7424.812344,2
4864852.084,-7458.2642,2
4864853.93,-7457.2421,2
4864861.671,-7435.0654,2
4864862.992,-7424.812344,2
4864893.016,-7417.4686,2
4864877.709,-7423.0482,2
4864873.167,-7425.6438,2
4864881.277,-7414.87347,2
4864895.555,-7422.2157,2
4864892.902,-7408.695251,2
4864883.165,-7432.4422,2
4864903.081,-7427.074479,2
4864873.552,-7443.877677,2
4864815.286,-7457.7555,2
4864864.079,-7439.5438,2
4864878.177,-7435.0554,2
4864828.605,-7453.0595,2
4864810.03,-7460.7679,2
4864815.057,-7469.8892,2
4864820.413,-7466.9637,2
4864820.413,-7466.9637,2
4864861.733,-7435.1799,3
4864834.11,-7469.328742,2
4864831.291,-7457.9272,2
4864863.325,-7424.753289,3
4864873.133,-7425.6611,3
4864877.686,-7423.0609,3
4864895.612,-7422.3163,3
4864893.06,-7417.5584,3
4864883.153,-7432.4481,3
4864810.03,-7460.7679,3
4864852.195,-7458.4128,3
4864815.057,-7469.8892,3
4864831.377,-7458.0822,3
4864878.155,-7435.0675,3
4864828.684,-7453.2003,3
4864835.035,-7390.7347,0
4864836.056,-7390.6206,0
4864840.491,-7390.548551,0
4864839.016,-7385.4261,0
4864840.373,-7384.673,0
4864836.925,-7394.577825,0
4864843.906,-7388.631314,0
4864852.707,-7377.8307,0
4864845.768,-7381.68,0
4864847.161,-7380.907,0
4864848.668,-7371.6595,0
4864859.986,-7377.218936,0
4864844.884,-7364.8389,0
4864845.585,-7374.3125,0
4864851.761,-7377.1335,0
4864851.113,-7365.719615,0
4864839.088,-7370.127825,0
4864841.756,-7367.4099,0
4864851.113,-7365.719615,0
4864842.961,-7377.07827,0
4864837.944,-7360.5393,0
4864840.923,-7357.6982,0
4864841.116,-7366.2566,0
4864837.215,-7366.751437,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864837.355,-7351.2667,0
4864843.493,-7351.981125,0
4864833.514,-7352.5552,0
4864837.255,-7359.2979,0
4864831.5,-7356.451671,0
4864834.147,-7353.6953,0
4864833.514,-7352.5552,0
4864833.421,-7359.91336,0
4864829.449,-7352.664769,0
4864825.857,-7338.7533,0
4864829.551,-7345.4118,0
4864820.67,-7329.4037,0
4864822.767,-7333.1832,0
4864832.494,-7332.154229,0
4864829.05,-7336.299,0
4864813.698,-7316.8358,0
4864821.444,-7322.5876,0
4864826.773,-7321.846261,0
4864818.278,-7316.8814,0
4864813.698,-7316.8358,0
4864814.599,-7307.7743,0
4864817.599,-7300.81899,0
4864812.452,-7303.674135,0
4864807.646,-7310.7649,0
4864820.875,-7304.4836,0
4864800.712,-7314.6117,0
4864794.328,-7320.0789,0
4864805.727,-7311.8295,0
4864795.302,-7318.6948,0
4864861.671,-7435.0654,2
4864852.084,-7458.2642,2
4864853.93,-7457.2421,2
4864862.992,-7424.812344,2
4864873.167,-7425.6438,2
4864862.992,-7424.812344,2
4864881.277,-7414.87347,2
4864893.016,-7417.4686,2
4864877.709,-7423.0482,2
4864892.902,-7408.695251,2
4864895.555,-7422.2157,2
4864903.081,-7427.074479,2
4864828.605,-7453.0595,2
4864864.079,-7439.5438,2
4864878.177,-7435.0554,2
4864873.552,-7443.877677,2
4864883.165,-7432.4422,2
4864815.286,-7457.7555,2
4864810.03,-7460.7679,2
4864820.413,-7466.9637,2
4864815.057,-7469.8892,2
4864863.325,-7424.753289,3
4864831.291,-7457.9272,2
4864873.133,-7425.6611,3
4864834.11,-7469.328742,2
4864861.733,-7435.1799,3
4864893.06,-7417.5584,3
4864895.612,-7422.3163,3
4864883.153,-7432.4481,3
4864877.686,-7423.0609,3
4864878.155,-7435.0675,3
4864815.057,-7469.8892,3
4864810.03,-7460.7679,3
4864852.195,-7458.4128,3
4864831.377,-7458.0822,3
4864835.035,-7390.7347,0
4864836.056,-7390.6206,0
4864828.684,-7453.2003,3
4864840.491,-7390.548551,0
4864840.373,-7384.673,0
4864839.016,-7385.4261,0
4864836.925,-7394.577825,0
4864845.768,-7381.68,0
4864847.161,-7380.907,0
4864852.707,-7377.8307,0
4864843.906,-7388.631314,0
4864851.761,-7377.1335,0
4864845.585,-7374.3125,0
4864848.668,-7371.6595,0
4864844.884,-7364.8389,0
4864859.986,-7377.218936,0
4864839.088,-7370.127825,0
4864851.113,-7365.719615,0
4864851.113,-7365.719615,0
4864841.756,-7367.4099,0
4864841.116,-7366.2566,0
4864837.944,-7360.5393,0
4864842.961,-7377.07827,0
4864837.215,-7366.751437,0
4864840.923,-7357.6982,0
4864843.493,-7351.981125,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864837.355,-7351.2667,0
4864833.514,-7352.5552,0
4864831.5,-7356.451671,0
4864834.147,-7353.6953,0
4864833.514,-7352.5552,0
4864837.255,-7359.2979,0
4864829.551,-7345.4118,0
4864833.421,-7359.91336,0
4864825.857,-7338.7533,0
4864829.449,-7352.664769,0
4864822.767,-7333.1832,0
4864832.494,-7332.154229,0
4864829.05,-7336.299,0
4864820.67,-7329.4037,0
4864813.698,-7316.8358,0
4864826.773,-7321.846261,0
4864821.444,-7322.5876,0
4864813.698,-7316.8358,0
4864818.278,-7316.8814,0
4864817.599,-7300.81899,0
4864812.452,-7303.674135,0
4864814.599,-7307.7743,0
4864820.875,-7304.4836,0
4864807.646,-7310.7649,0
4864800.712,-7314.6117,0
4864805.727,-7311.8295,0
4864795.302,-7318.6948,0
4864794.328,-7320.0789,0
4864861.671,-7435.0654,2
4864852.084,-7458.2642,2
4864853.93,-7457.2421,2
4864862.992,-7424.812344,2
4864862.992,-7424.812344,2
4864877.709,-7423.0482,2
4864881.277,-7414.87347,2
4864893.016,-7417.4686,2
4864873.167,-7425.6438,2
4864892.902,-7408.695251,2
4864903.081,-7427.074479,2
4864883.165,-7432.4422,2
4864895.555,-7422.2157,2
4864815.286,-7457.7555,2
4864878.177,-7435.0554,2
4864873.552,-7443.877677,2
4864864.079,-7439.5438,2
4864828.605,-7453.0595,2
4864831.291,-7457.9272,2
4864815.057,-7469.8892,2
4864820.413,-7466.9637,2
4864810.03,-7460.7679,2
4864873.133,-7425.6611,3
4864863.325,-7424.753289,3
4864834.11,-7469.328742,2
4864861.733,-7435.1799,3
4864877.686,-7423.0609,3
4864883.153,-7432.4481,3
4864893.06,-7417.5584,3
4864878.155,-7435.0675,3
4864895.612,-7422.3163,3
4864831.377,-7458.0822,3
4864815.057,-7469.8892,3
4864828.684,-7453.2003,3
4864810.03,-7460.7679,3
4864852.195,-7458.4128,3
4864836.925,-7394.577825,0
4864835.035,-7390.7347,0
4864836.056,-7390.6206,0
4864843.906,-7388.631314,0
4864840.373,-7384.673,0
4864840.491,-7390.548551,0
4864839.016,-7385.4261,0
4864851.761,-7377.1335,0
4864852.707,-7377.8307,0
4864845.768,-7381.68,0
4864847.161,-7380.907,0
4864848.668,-7371.6595,0
4864841.756,-7367.4099,0
4864859.986,-7377.218936,0
4864844.884,-7364.8389,0
4864845.585,-7374.3125,0
4864839.088,-7370.127825,0
4864842.961,-7377.07827,0
4864851.113,-7365.719615,0
4864851.113,-7365.719615,0
4864837.215,-7366.751437,0
4864841.116,-7366.2566,0
4864840.923,-7357.6982,0
4864837.355,-7351.2667,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864843.493,-7351.981125,0
4864837.255,-7359.2979,0
4864837.944,-7360.5393,0
4864831.5,-7356.451671,0
4864829.449,-7352.664769,0
4864834.147,-7353.6953,0
4864833.514,-7352.5552,0
4864833.514,-7352.5552,0
4864825.857,-7338.7533,0
4864829.551,-7345.4118,0
4864833.421,-7359.91336,0
4864829.05,-7336.299,0
4864813.698,-7316.8358,0
4864821.444,-7322.5876,0
4864832.494,-7332.154229,0
4864822.767,-7333.1832,0
4864820.67,-7329.4037,0
4864813.698,-7316.8358,0
4864818.278,-7316.8814,0
4864826.773,-7321.846261,0
4864820.875,-7304.4836,0
4864807.646,-7310.7649,0
4864817.599,-7300.81899,0
4864814.599,-7307.7743,0
4864805.727,-7311.8295,0
4864812.452,-7303.674135,0
4864794.328,-7320.0789,0
4864800.712,-7314.6117,0
4864853.93,-7457.2421,2
4864852.084,-7458.2642,2
4864795.302,-7318.6948,0
4864862.992,-7424.812344,2
4864861.671,-7435.0654,2
4864862.992,-7424.812344,2
4864873.167,-7425.6438,2
4864877.709,-7423.0482,2
4864881.277,-7414.87347,2
4864892.902,-7408.695251,2
4864895.555,-7422.2157,2
4864893.016,-7417.4686,2
4864903.081,-7427.074479,2
4864883.165,-7432.4422,2
4864878.177,-7435.0554,2
4864873.552,-7443.877677,2
4864815.057,-7469.8892,2
4864828.605,-7453.0595,2
4864810.03,-7460.7679,2
4864864.079,-7439.5438,2
4864815.286,-7457.7555,2
4864834.11,-7469.328742,2
4864831.291,-7457.9272,2
4864861.733,-7435.1799,3
4864820.413,-7466.9637,2
4864883.153,-7432.4481,3
4864893.06,-7417.5584,3
4864895.612,-7422.3163,3
4864873.133,-7425.6611,3
4864877.686,-7423.0609,3
4864852.195,-7458.4128,3
4864878.155,-7435.0675,3
4864810.03,-7460.7679,3
4864815.057,-7469.8892,3
4864831.377,-7458.0822,3
4864835.035,-7390.7347,0
4864828.684,-7453.2003,3
4864836.056,-7390.6206,0
4864840.373,-7384.673,0
4864839.016,-7385.4261,0
4864840.491,-7390.548551,0
4864836.925,-7394.577825,0
4864843.906,-7388.631314,0
4864852.707,-7377.8307,0
4864845.768,-7381.68,0
4864847.161,-7380.907,0
4864848.668,-7371.6595,0
4864859.986,-7377.218936,0
4864851.761,-7377.1335,0
4864844.884,-7364.8389,0
4864845.585,-7374.3125,0
4864851.113,-7365.719615,0
4864841.756,-7367.4099,0
4864839.088,-7370.127825,0
4864851.113,-7365.719615,0
4864841.116,-7366.2566,0
4864842.961,-7377.07827,0
4864837.944,-7360.5393,0
4864840.923,-7357.6982,0
4864837.215,-7366.751437,0
4864837.944,-7360.5393,0
4864843.493,-7351.981125,0
4864837.355,-7351.2667,0
4864843.493,-7351.981125,0
4864833.514,-7352.5552,0
4864834.147,-7353.6953,0
4864831.5,-7356.451671,0
4864833.514,-7352.5552,0
4864837.255,-7359.2979,0
4864829.449,-7352.664769,0
4864833.421,-7359.91336,0
4864825.857,-7338.7533,0
4864829.551,-7345.4118,0
4864813.698,-7316.8358,0
4864829.05,-7336.299,0
4864832.494,-7332.154229,0
4864820.67,-7329.4037,0
4864822.767,-7333.1832,0
4864818.278,-7316.8814,0
4864821.444,-7322.5876,0
4864813.698,-7316.8358,0
4864826.773,-7321.846261,0
