LO,LA,FL
-7470.335749,4864815.057,2
-7431.132972,4864883.153,3
-7426.524987,4864895.612,3
-7417.74814,4864892.623,3
-7417.406687,4864892.94,3
-7423.397518,4864877.686,2
-7431.850133,4864883.153,3
-7434.784405,4864878.155,3
-7425.720199,4864873.133,3
-7418.446912,4864893.06,3
-7432.869684,4864878.155,3
-7423.735826,4864877.686,3
-7434.951703,4864862.42,3
-7435.059496,4864878.155,3
-7398.68961,4864808.87,0
-7406.832724,4864811.53,0
-7405.026397,4864811.53,0
-7403.544783,4864808.159,0
-7401.159291,4864801.906,0
-7374.673529,4864772.227,0
-7376.445821,4864789.694,0
-7410.199633,4864802.93,0
-7378.343188,4864778.533,0
-7395.284739,4864788.039,0
-7367.024302,4864772.489,0
-7344.932228,4864756.958,0
-7355.575205,4864760.145,0
-7365.288382,4864761.382,0
-7353.938316,4864746.567,0
-7339.802437,4864794.328,0
-7333.247531,4864769.216,0
-7334.691287,4864771.151,0
-7335.466705,4864769.216,0
-7314.898114,4864805.727,0
-7313.489905,4864809.081,0
-7326.601106,4864795.302,0
-7308.539882,4864815.368,0
-7317.325234,4864800.712,0
-7325.192742,4864812.723,0
-7306.65305,4864820.875,0
-7318.086642,4864815.159,0
-7301.003959,4864817.599,0
-7348.667547,4864829.551,0
-7343.380488,4864825.857,0
-7334.383902,4864822.767,0
-7330.540509,4864820.67,0
-7339.678474,4864822.767,0
-7354.419617,4864834.314,0
-7345.526291,4864829.551,0
-7353.873049,4864833.611,0
-7353.880882,4864833.514,0
-7359.488016,4864837.255,0
-7351.255374,4864837.355,0
-7359.703999,4864840.278,0
-7360.118223,4864837.255,0
-7359.329683,4864840.923,0
-7354.899191,4864829.449,0
-7360.345148,4864838.992,0
-7359.429558,4864837.255,0
-7360.435883,4864837.944,0
-7372.323626,4864848.668,0
-7336.982828,4864771.151,0
-7368.018218,4864841.874,0
-7366.806589,4864841.116,0
-7364.816286,4864844.884,0
-7335.205855,4864769.216,0
-7400.9805,4864790.018,0
-7347.229128,4864769.216,1
-7375.698531,4864788.039,0
-7415.142264,4864881.277,2
-7435.109396,4864861.671,2
-7427.110378,4864873.204,2
-7424.018106,4864877.709,2
-7426.910184,4864862.866,2
-7417.558364,4864892.536,3
-7414.991368,4864881.277,2
-7423.705923,4864895.612,3
-7412.065039,4864887.557,3
-7428.83934,4864881.691,3
-7459.461997,4864810.03,2
-7457.54877,4864815.286,2
-7424.320232,4864877.686,3
-7454.340461,4864828.605,2
-7471.7397,4864815.057,2
-7468.342202,4864834.11,2
-7466.573938,4864820.413,2
-7457.776279,4864831.291,2
-7437.652692,4864864.079,2
-7457.272696,4864853.93,2
-7455.777214,4864852.084,2
-7456.812206,4864853.93,2
-7438.359602,4864862.914,2
-7434.919844,4864878.177,2
-7424.753545,4864874.145,2
-7435.243037,4864861.7,2
-7444.042534,4864873.552,2
-7424.851624,4864862.992,2
-7424.742355,4864877.709,2
-7414.645224,4864881.277,2
-7417.553539,4864893.016,2
-7441.254508,4864873.543,2
-7419.118625,4864895.555,2
-7427.308113,4864903.081,2
-7409.156999,4864892.902,2
-7431.850823,4864881.991,2
-7451.606112,4864810.03,3
-7469.755463,4864815.057,2
-7417.379411,4864892.94,3
-7431.422561,4864883.153,3
-7423.340505,4864895.612,3
-7418.042599,4864892.623,3
-7423.456937,4864877.686,3
-7418.317837,4864893.06,3
-7431.863147,4864883.153,3
-7432.734159,4864878.155,3
-7425.669495,4864873.133,3
-7434.783663,4864878.155,3
-7423.130104,4864877.686,3
-7435.059496,4864878.155,3
-7402.132489,4864811.53,0
-7404.50152,4864806.919,0
-7399.032998,4864808.87,0
-7434.881013,4864862.42,3
-7401.048757,4864801.906,0
-7392.58029,4864789.385,0
-7407.605459,4864811.53,0
-7410.015892,4864802.93,0
-7403.373289,4864808.159,0
-7367.875217,4864772.227,0
-7378.306657,4864778.533,0
-7395.194652,4864788.039,0
-7369.63262,4864772.489,0
-7333.044849,4864769.216,0
-7345.183215,4864756.958,0
-7361.921878,4864761.331,0
-7354.811067,4864760.145,0
-7349.413445,4864745.745,0
-7322.344455,4864795.302,0
-7336.128708,4864771.151,0
-7326.684239,4864794.328,0
-7334.852109,4864769.216,0
-7308.421127,4864815.368,0
-7317.917419,4864800.712,0
-7314.901292,4864809.081,0
-7306.697192,4864820.875,0
-7313.095076,4864805.727,0
-7329.532323,4864820.67,0
-7329.567697,4864812.723,0
-7301.036145,4864817.599,0
-7317.986126,4864815.159,0
-7346.254292,4864829.551,0
-7336.726262,4864822.767,0
-7349.812218,4864829.551,0
-7335.049476,4864822.767,0
-7341.874294,4864825.857,0
-7353.975678,4864833.514,0
-7353.426688,4864837.355,0
-7352.800925,4864833.611,0
-7354.909945,4864834.147,0
-7360.151209,4864840.923,0
-7360.017952,4864837.255,0
-7359.322021,4864840.923,0
-7359.212218,4864837.255,0
-7359.904238,4864837.255,0
-7360.00415,4864837.976,0
-7359.39892,4864837.255,0
-7353.664802,4864829.449,0
-7361.081334,4864837.944,0
-7365.456893,4864841.116,0
-7336.580464,4864771.151,0
-7367.870307,4864841.756,0
-7371.705481,4864848.668,0
-7364.800803,4864844.884,0
-7334.609611,4864769.216,0
-7401.092313,4864790.018,0
-7354.998081,4864769.216,0
-7377.933282,4864788.039,0
-7435.03168,4864861.671,2
-7430.965039,4864873.176,2
-7431.01616,4864862.353,2
-7423.582058,4864877.709,2
-7417.554334,4864892.536,3
-7415.180801,4864881.277,2
-7425.274762,4864895.612,3
-7415.094501,4864881.277,2
-7412.124151,4864887.557,3
-7460.227834,4864810.03,2
-7426.596229,4864883.034,3
-7424.406363,4864877.686,3
-7452.444844,4864815.286,2
-7455.359374,4864828.605,2
-7466.682247,4864820.413,2
-7470.285941,4864815.057,2
-7457.708355,4864831.291,2
-7469.26644,4864834.11,2
-7442.160303,4864864.079,2
-7456.663955,4864852.084,2
-7455.151242,4864853.93,2
-7457.23255,4864853.93,2
-7438.18515,4864864.027,2
-7425.530339,4864873.167,2
-7444.051101,4864873.552,2
-7435.049871,4864878.177,2
-7414.1674,4864881.277,2
-7434.987564,4864861.7,2
-7417.515742,4864893.016,2
-7425.041946,4864877.709,2
-7424.815321,4864862.992,2
-7408.996461,4864892.911,2
-7431.711887,4864883.165,2
-7427.056114,4864903.081,2
-7422.008556,4864895.555,2
-7431.422541,4864883.153,3
-7443.344847,4864873.543,2
-7454.639084,4864810.03,3
-7469.371229,4864815.057,3
-7423.340505,4864895.612,3
-7430.568809,4864883.153,3
-7417.421434,4864892.94,3
-7417.577971,4864893.06,3
-7417.647019,4864893.06,3
-7423.353942,4864877.686,2
-7423.022291,4864877.686,3
-7432.799966,4864878.155,3
-7435.036256,4864878.155,3
-7425.659861,4864873.133,3
-7435.071912,4864878.155,3
-7398.779736,4864808.87,0
-7404.423165,4864806.919,0
-7435.264213,4864862.42,3
-7403.667265,4864808.159,0
-7408.885823,4864802.93,0
-7401.683976,4864811.53,0
-7395.51629,4864801.906,0
-7407.991504,4864811.53,0
-7389.660784,4864789.385,0
-7394.301632,4864788.039,0
-7378.206755,4864778.533,0
-7366.304516,4864772.227,0
-7369.919749,4864772.489,0
-7368.77153,4864761.331,0
-7349.072396,4864745.745,0
-7354.934184,4864760.145,0
-7344.66275,4864756.958,0
-7333.039054,4864769.216,0
-7336.571812,4864771.151,0
-7334.861283,4864769.216,0
-7326.740655,4864794.328,0
-7328.916213,4864795.302,0
-7323.488555,4864800.712,0
-7322.392856,4864795.302,0
-7312.676944,4864805.727,0
-7304.669696,4864820.875,0
-7317.858246,4864809.081,0
-7310.692046,4864814.599,0
-7318.036674,4864815.159,0
-7301.084857,4864817.599,0
-7330.744016,4864812.723,0
-7329.50976,4864820.67,0
-7334.750204,4864822.767,0
-7336.609741,4864822.767,0
-7341.535215,4864825.857,0
-7348.368034,4864829.551,0
-7353.534221,4864833.514,0
-7346.247085,4864829.551,0
-7354.431403,4864834.644,0
-7352.779733,4864833.611,0
-7359.360118,4864840.923,0
-7353.353208,4864837.355,0
-7360.115105,4864837.255,0
-7359.211244,4864837.255,0
-7359.390214,4864837.255,0
-7358.268644,4864840.923,0
-7353.012934,4864829.449,0
-7359.099756,4864837.27,0
-7361.142789,4864837.944,0
-7360.825775,4864837.929,0
-7365.984584,4864841.116,0
-7371.682268,4864848.668,0
-7365.215762,4864844.884,0
-7367.82159,4864841.756,0
-7335.572375,4864771.151,0
-7401.045163,4864790.018,0
-7435.031604,4864861.671,2
-7334.527142,4864769.216,0
-7353.858955,4864769.216,0
-7380.091845,4864788.039,0
-7424.107801,4864879.06,2
-7423.582767,4864877.709,2
-7426.830833,4864873.222,2
-7424.597844,4864862.963,2
-7417.50295,4864892.536,3
-7415.42527,4864881.277,2
-7415.04598,4864881.277,2
-7411.969371,4864887.678,3
-7430.500748,4864883.034,3
-7460.396672,4864810.03,2
-7455.645015,4864815.286,2
-7424.349431,4864877.686,3
-7424.599273,4864895.612,3
-7467.04246,4864820.413,2
-7470.266044,4864815.057,2
-7457.825849,4864831.291,2
-7469.2585,4864834.11,2
-7457.461239,4864852.084,2
-7442.507717,4864864.079,2
-7457.17947,4864853.93,2
-7457.282622,4864853.93,2
-7453.752213,4864828.605,2
-7435.053419,4864878.177,2
-7425.547177,4864873.167,2
-7437.608491,4864864.027,2
-7444.140519,4864873.552,2
-7434.88237,4864861.7,2
-7417.12402,4864893.005,2
-7414.698523,4864881.277,2
-7424.878326,4864862.992,2
-7423.883699,4864877.709,2
-7408.967075,4864892.911,2
-7422.034989,4864895.555,2
-7427.051644,4864903.081,2
-7431.918518,4864883.165,2
-7425.099299,4864895.612,3
-7443.057032,4864873.543,2
-7469.825968,4864815.057,3
-7455.298989,4864810.03,3
-7429.330191,4864883.153,3
-7417.385837,4864892.94,3
-7417.640081,4864893.06,3
-7423.135359,4864877.686,3
-7418.631683,4864891.163,3
-7425.668165,4864873.133,3
-7432.832275,4864878.155,3
-7435.036706,4864878.155,3
-7424.085972,4864877.806,3
-7427.459165,4864883.153,3
-7435.18195,4864861.733,3
-7404.50306,4864806.919,0
-7394.039026,4864808.87,0
-7434.974795,4864878.155,3
-7408.324206,4864811.53,0
-7402.515132,4864808.159,0
-7401.756294,4864801.906,0
-7410.087085,4864802.93,0
-7401.824547,4864811.53,0
-7380.622312,4864778.328,0
-7370.201855,4864772.227,0
-7379.463691,4864788.039,0
-7388.019666,4864789.64,0
-7370.150902,4864772.489,0
-7368.438668,4864761.331,0
-7344.156981,4864756.958,0
-7354.170062,4864760.145,0
-7346.146676,4864745.745,0
-7320.767199,4864795.302,0
-7333.242525,4864769.216,0
-7327.096554,4864794.328,0
-7337.919364,4864771.151,0
-7319.677732,4864795.231,0
-7312.542106,4864805.727,0
-7315.450953,4864809.081,0
-7317.482612,4864800.712,0
-7310.350117,4864814.68,0
-7301.073162,4864817.599,0
-7324.829783,4864813.698,0
-7304.65776,4864820.875,0
-7330.698051,4864812.723,0
-7334.252114,4864822.767,0
-7329.456588,4864820.67,0
-7334.743517,4864822.767,0
-7342.102207,4864825.857,0
-7352.783355,4864833.611,0
-7353.892619,4864834.23,0
-7350.001972,4864829.551,0
-7348.626274,4864829.551,0
-7353.550787,4864833.514,0
-7359.299139,4864837.255,0
-7358.861514,4864840.923,0
-7351.498264,4864837.355,0
-7358.412753,4864840.923,0
-7360.39055,4864837.255,0
-7359.482772,4864837.255,0
-7352.974418,4864829.449,0
-7360.726748,4864837.929,0
-7369.233033,4864841.756,0
-7366.105503,4864841.116,0
-7358.983052,4864837.255,0
-7365.23457,4864844.884,0
-7360.728649,4864837.944,0
-7336.242846,4864769.216,0
-7371.695642,4864848.668,0
-7335.704265,4864771.151,0
-7352.690201,4864769.216,0
-7435.093369,4864861.671,2
-7398.312714,4864790.018,0
-7424.609866,4864862.963,2
-7393.122407,4864788.039,0
-7415.282384,4864881.277,2
-7423.455093,4864877.709,2
-7425.424637,4864879.085,2
-7416.032393,4864881.277,2
-7427.6354,4864873.277,2
-7425.176114,4864895.612,3
-7431.292749,4864883.153,3
-7417.500393,4864892.536,3
-7412.282057,4864887.557,3
-7469.886894,4864815.057,2
-7457.34993,4864815.286,2
-7423.205726,4864877.686,3
-7460.097749,4864810.03,2
-7469.268333,4864834.11,2
-7457.754784,4864831.291,2
-7453.654103,4864828.605,2
-7466.932391,4864820.413,2
-7458.475214,4864852.084,2
-7439.140025,4864863.85,2
-7443.32646,4864864.079,2
-7457.247441,4864853.93,2
-7457.283468,4864853.93,2
-7435.241603,4864861.7,2
-7443.667838,4864873.552,2
-7435.102127,4864878.177,2
-7425.560096,4864873.167,2
-7424.858493,4864862.992,2
-7408.961428,4864892.911,2
-7414.631327,4864881.277,2
-7424.12223,4864877.709,2
-7417.283092,4864893.005,2
-7443.581794,4864873.543,2
-7423.40897,4864893.259,2
-7431.874093,4864883.165,2
-7427.078653,4864903.081,2
-7429.966337,4864883.153,3
-7424.043159,4864895.612,3
-7457.063538,4864810.03,3
-7469.856479,4864815.057,3
-7418.375479,4864892.623,3
-7428.883972,4864883.153,3
-7423.238729,4864877.686,3
-7417.632618,4864893.06,3
-7417.445526,4864892.94,3
-7423.850545,4864878.462,3
-7425.665859,4864873.133,3
-7435.105801,4864878.155,3
-7435.060795,4864878.155,3
-7433.815891,4864875.726,3
-7397.823202,4864808.87,0
-7435.053271,4864861.733,3
-7404.610227,4864806.919,0
-7402.602047,4864811.53,0
-7410.65157,4864802.93,0
-7408.357797,4864811.53,0
-7401.959658,4864808.159,0
-7402.135957,4864801.906,0
-7392.99137,4864789.549,0
-7380.771014,4864778.328,0
-7370.164253,4864772.489,0
-7370.287819,4864772.227,0
-7392.358468,4864788.039,0
-7346.00028,4864756.958,0
-7346.354342,4864745.745,0
-7348.743422,4864759.053,0
-7368.134001,4864761.331,0
-7333.344922,4864769.216,0
-7319.760029,4864795.302,0
-7334.883306,4864771.151,0
-7344.705241,4864769.216,0
-7347.555446,4864794.328,0
-7319.504917,4864795.231,0
-7317.363581,4864800.712,0
-7312.506323,4864805.727,0
-7311.834374,4864810.645,0
-7308.712048,4864814.68,0
-7324.376894,4864813.698,0
-7300.920641,4864817.599,0
-7325.763183,4864812.723,0
-7304.576445,4864820.875,0
-7334.498534,4864822.767,0
-7347.493862,4864825.857,0
-7336.003653,4864822.767,0
-7329.493241,4864820.67,0
-7350.365412,4864829.551,0
-7349.694761,4864829.551,0
-7353.020639,4864833.514,0
-7354.304423,4864833.514,0
-7353.844476,4864834.23,0
-7357.936976,4864840.923,0
-7357.406913,4864840.857,0
-7350.778401,4864837.355,0
-7359.299549,4864837.255,0
-7359.30671,4864837.255,0
-7360.90946,4864837.878,0
-7359.200605,4864837.255,0
-7353.0403,4864829.449,0
-7368.987335,4864841.756,0
-7366.173887,4864841.116,0
-7358.972654,4864837.255,0
-7360.433611,4864837.944,0
-7342.401589,4864769.216,0
-7364.841554,4864845.035,0
-7337.051406,4864771.009,0
-7371.693216,4864848.668,0
-7435.084412,4864861.671,2
-7394.061697,4864788.039,0
-7425.097547,4864862.963,2
-7398.405529,4864790.018,0
-7335.026917,4864769.216,0
-7426.216348,4864878.228,2
-7426.992453,4864873.277,2
-7416.222241,4864881.277,2
-7423.668719,4864877.709,2
-7424.617562,4864895.612,3
-7412.255335,4864887.678,3
-7417.755579,4864881.277,2
-7417.522102,4864892.536,3
-7459.757741,4864810.03,2
-7457.118949,4864815.286,2
-7431.210466,4864883.153,3
-7470.416876,4864815.057,2
-7423.547615,4864877.686,3
-7454.004846,4864828.605,2
-7467.056913,4864820.413,2
-7469.268333,4864834.11,2
-7457.765574,4864831.291,2
-7440.497321,4864864.079,2
-7457.244685,4864853.93,2
-7456.745993,4864853.93,2
-7458.489996,4864852.084,2
-7425.623516,4864873.167,2
-7434.968802,4864861.7,2
-7435.284734,4864878.177,2
-7439.081764,4864863.85,2
-7443.481822,4864873.552,2
-7424.809427,4864862.992,2
-7423.733505,4864877.709,2
-7414.218932,4864881.277,2
-7417.514609,4864893.005,2
-7443.360793,4864873.543,2
-7431.95092,4864883.165,2
-7423.463472,4864893.259,2
-7408.951482,4864892.911,2
-7427.918044,4864902.917,2
-7469.855437,4864815.057,3
-7460.105717,4864810.03,3
-7429.11322,4864883.153,3
-7425.51071,4864895.612,3
-7417.477383,4864892.94,3
-7423.793073,4864877.687,3
-7417.615247,4864892.536,3
-7418.308484,4864892.623,3
-7433.722906,4864878.155,3
-7425.67413,4864873.133,3
-7433.812854,4864875.726,3
-7420.623386,4864883.043,3
-7423.710075,4864878.462,3
-7435.414969,4864878.155,3
-7404.262524,4864806.919,0
-7392.975436,4864808.87,0
-7442.38924,4864861.733,3
-7410.842181,4864802.93,0
-7402.064535,4864801.906,0
-7408.355706,4864811.53,0
-7404.518198,4864811.53,0
-7402.826639,4864808.159,0
-7395.557222,4864789.549,0
-7380.374481,4864778.328,0
-7386.21469,4864788.039,0
-7369.879329,4864772.227,0
-7348.330018,4864745.745,0
-7346.496071,4864756.958,0
-7368.575081,4864761.331,0
-7348.035245,4864759.053,0
-7369.973041,4864772.489,0
-7351.217117,4864769.216,0
-7333.549814,4864769.216,0
-7335.552061,4864771.151,0
-7352.82221,4864794.328,0
-7317.567108,4864800.712,0
-7323.954899,4864805.727,0
-7320.607312,4864795.231,0
-7319.626428,4864795.302,0
-7311.711642,4864810.645,0
-7304.769657,4864820.875,0
-7308.632049,4864814.68,0
-7302.228267,4864817.174,0
-7329.488223,4864820.67,0
-7335.373428,4864822.767,0
-7326.435396,4864813.698,0
-7325.583148,4864812.723,0
-7335.745386,4864822.767,0
-7352.638688,4864833.514,0
-7349.852194,4864829.551,0
-7348.877892,4864829.551,0
-7341.755774,4864825.857,0
-7360.566257,4864840.857,0
-7357.929263,4864840.923,0
-7353.298349,4864833.514,0
-7352.418915,4864837.451,0
-7353.906566,4864834.23,0
-7359.252077,4864837.255,0
-7359.545425,4864837.255,0
-7359.056473,4864837.255,0
-7360.709864,4864837.878,0
-7360.498782,4864837.944,0
-7374.188712,4864829.449,0
-7358.988194,4864837.255,0
-7366.335633,4864841.116,0
-7336.317245,4864771.009,0
-7364.785848,4864845.035,0
-7343.387519,4864769.216,0
-7371.727982,4864848.668,0
-7367.829722,4864841.756,0
-7334.135713,4864769.216,0
-7435.111919,4864862.242,2
-7393.653357,4864788.039,0
-7398.168258,4864790.018,0
-7415.929963,4864881.277,2
-7424.533441,4864877.709,2
-7426.879567,4864874.245,2
-7425.039654,4864862.963,2
-7423.984434,4864878.228,2
-7422.784515,4864895.612,3
-7417.562665,4864892.536,3
-7411.964018,4864887.557,3
-7417.664547,4864881.277,2
-7423.555706,4864877.686,3
-7457.835234,4864852.084,2
-7436.936401,4864862.013,2
-7431.177659,4864883.153,3
-7456.585336,4864853.93,2
-7428.728488,4864878.01,2
-7424.653996,4864869.766,2
-7423.617376,4864877.464,2
-7425.554023,4864862.992,2
-7418.238887,4864893.432,2
-7420.516687,4864894.569,2
-7416.560513,4864886.955,2
-7411.32362,4864892.96,2
-7431.771204,4864879.564,2
-7434.906543,4864878.177,2
-7438.918867,4864864.079,2
-7426.29977,4864902.858,2
-7441.102903,4864872.207,2
-7457.109488,4864813.99,2
-7454.189253,4864828.605,2
-7461.017982,4864810.03,2
-7468.407859,4864815.057,2
-7466.029409,4864821.21,2
-7457.503788,4864831.232,2
-7468.84186,4864834.11,2
-7433.43473,4864862.325,2
-7421.612743,4864896.323,3
-7432.33031,4864883.043,3
-7423.150083,4864881.477,3
-7419.184853,4864877.858,3
-7419.196743,4864895.612,3
-7454.66842,4864830.271,3
-7469.638642,4864814.689,2
-7449.659259,4864810.03,3
-7457.129471,4864851.739,3
-7432.222324,4864879.34,3
-7387.617405,4864836.27,0
-7454.220984,4864829.545,3
-7386.111948,4864834.89,0
-7392.191114,4864836.719,0
-7400.375638,4864840.491,0
-7378.011965,4864826.926,0
-7380.242095,4864841.758,0
-7379.972111,4864843.68,0
-7392.056439,4864840.491,0
-7377.065133,4864848.587,0
-7381.029287,4864845.874,0
-7372.442102,4864846.664,0
-7376.695056,4864858.26,0
-7370.132169,4864847.5,0
-7374.402297,4864846.345,0
-7366.649368,4864845.033,0
-7364.139743,4864842.509,0
-7365.312804,4864850.032,0
-7367.571237,4864838.219,0
-7365.721991,4864850.977,0
-7365.807911,4864841.268,0
-7374.689754,4864842.421,0
-7360.371693,4864837.856,0
-7365.193547,4864837.673,0
-7350.212653,4864826.777,0
-7354.943536,4864843.305,0
-7357.95641,4864840.416,0
-7351.213842,4864840.933,0
-7361.531596,4864838.125,0
-7357.213889,4864834.841,0
-7359.752619,4864838.037,0
-7356.085639,4864831.763,0
-7363.248049,4864832.971,0
-7353.320113,4864833.611,0
-7347.380992,4864832.806,0
-7351.793462,4864830.026,0
-7347.180282,4864828.755,0
-7333.745159,4864822.181,0
-7342.135641,4864827.112,0
-7330.855088,4864831.263,0
-7332.254512,4864829.209,0
-7333.919203,4864820.824,0
-7321.700014,4864826.773,0
-7323.269816,4864822.05,0
-7318.450941,4864818.579,0
-7375.580484,4864811.347,0
-7317.575549,4864815.467,0
-7304.766303,4864819.756,0
-7305.701852,4864814.023,0
-7301.836676,4864817.839,0
-7320.505195,4864797.758,0
-7304.153528,4864812.61,0
-7323.682395,4864807.168,0
-7312.344493,4864809.295,0
-7321.491059,4864795.302,0
-7447.932299,4864858.29,2
-7451.531978,4864858.631,2
-7320.891548,4864795.676,0
-7436.946494,4864864.6,2
-7429.096243,4864863.016,2
-7426.235923,4864863.26,2
-7424.409472,4864883.754,2
-7428.494743,4864877.82,2
-7419.560101,4864885.128,2
-7439.391704,4864879.308,2
-7417.612179,4864892.156,2
-7419.803551,4864894.272,2
-7418.314186,4864891.291,2
-7428.884683,4864888.692,2
-7456.17245,4864829.183,2
-7441.691183,4864878.142,2
-7440.387622,4864868.661,2
-7432.733387,4864878.219,2
-7459.06113,4864810.53,2
-7456.941102,4864815.286,2
-7468.387834,4864814.579,2
-7466.927162,4864820.413,2
-7461.215385,4864826.03,2
-7435.693577,4864861.959,3
-7461.447547,4864833.711,2
-7428.266221,4864880.572,3
-7427.407761,4864862.555,3
-7422.386253,4864892.422,3
-7432.306394,4864879.23,3
-7429.975919,4864883.759,3
-7427.85559,4864879.868,3
-7420.671291,4864885.624,3
-7469.608512,4864822.951,3
